Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
GDP_net,JAP,trillion*usd/yr,4.30037,4.50292,4.68357,4.80936,4.90506,5.00183,5.10662,5.21938,5.33368,5.44162,5.53559,5.61117,5.67435,5.7316,5.78223,5.82438,5.8591,5.88604,5.89649,5.88297,5.84775,5.79456,5.72452,5.6385,5.53863,5.42662,5.30196
GDP_net,OCE,trillion*usd/yr,1.16672,1.33081,1.49465,1.65711,1.82457,2.00228,2.1856,2.37063,2.56409,2.77076,2.98024,3.18109,3.37003,3.54612,3.70951,3.86108,4.00462,4.14029,4.25261,4.32808,4.37037,4.3855,4.3749,4.33956,4.28254,4.2063,4.10953
GDP_net,RSAS,trillion*usd/yr,1.34521,1.77074,2.28126,2.87687,3.5788,4.40773,5.36968,6.46931,7.71887,9.12604,10.6828,12.3725,14.1601,16.018,17.957,19.968,21.9518,23.7868,25.3152,26.4281,27.1754,27.6238,27.7938,27.7016,27.3831,26.8661,26.1387
GDP_net,RSAF,trillion*usd/yr,0.481045,0.623452,0.785786,0.974853,1.21747,1.54042,1.95815,2.48119,3.12046,3.88365,4.77349,5.78701,6.90919,8.12802,9.45159,10.8572,12.2125,13.3848,14.2737,14.8267,15.0899,15.1167,14.9313,14.5563,14.0258,13.368,12.5888
investments,CAN,trillion*usd/yr,0.322692,0.354489,0.388605,0.42624,0.46576,0.505235,0.543937,0.582129,0.622679,0.667875,0.715808,0.763961,0.811042,0.856303,0.899808,0.941837,0.98295,1.02286,1.05776,1.08431,1.10327,1.11601,1.12274,1.12355,1.11906,1.10973,1.09501
investments,USA,trillion*usd/yr,3.44678,3.84079,4.21579,4.54995,4.84986,5.12743,5.39184,5.65161,5.91514,6.18586,6.44909,6.69071,6.9135,7.12204,7.3125,7.4825,7.64326,7.80248,7.94267,8.0464,8.11682,8.16028,8.17741,8.16823,8.13532,8.08059,8.00131
investments,MEX,trillion*usd/yr,0.408923,0.478637,0.55376,0.632777,0.716568,0.806225,0.901806,1.00307,1.10939,1.22008,1.33485,1.45325,1.5741,1.69641,1.8205,1.94634,2.07183,2.19287,2.299,2.38171,2.44324,2.48731,2.51457,2.52534,2.52139,2.50398,2.47159
investments,RCAM,trillion*usd/yr,0.210408,0.254792,0.306308,0.363048,0.426332,0.497632,0.576684,0.663054,0.757065,0.858956,0.968238,1.08424,1.20622,1.33339,1.4649,1.5994,1.73394,1.86378,1.97824,2.06874,2.13767,2.18884,2.22292,2.24022,2.2425,2.23104,2.20421
investments,BRA,trillion*usd/yr,0.566389,0.663377,0.759761,0.848907,0.933973,1.01912,1.10466,1.18978,1.27246,1.35124,1.42785,1.50381,1.577,1.64542,1.71048,1.77387,1.836,1.89575,1.94705,1.98474,2.01005,2.02515,2.03044,2.02614,2.0133,1.99269,1.96352
investments,RSAM,trillion*usd/yr,0.627668,0.754288,0.888888,1.03014,1.17841,1.33414,1.49692,1.66609,1.84054,2.01865,2.19767,2.37522,2.55108,2.72489,2.89385,3.05587,3.21373,3.36747,3.50258,3.60616,3.68119,3.73296,3.76228,3.7695,3.75699,3.7265,3.67602
investments,NAF,trillion*usd/yr,0.291155,0.375113,0.472324,0.575004,0.683155,0.797959,0.918864,1.04502,1.17579,1.30929,1.43955,1.56143,1.67489,1.78033,1.87592,1.95998,2.03356,2.09573,2.13641,2.14791,2.13381,2.099,2.0455,1.97515,1.89099,1.79562,1.68972
investments,WAF,trillion*usd/yr,0.248983,0.351043,0.48227,0.646661,0.855897,1.12234,1.45804,1.87361,2.37794,2.97653,3.66919,4.45088,5.30611,6.22064,7.19117,8.19747,9.15951,9.99476,10.628,11.0172,11.1957,11.2027,11.0559,10.7714,10.374,9.88435,9.30679
investments,EAF,trillion*usd/yr,0.112393,0.154145,0.208557,0.2774,0.366594,0.482182,0.628732,0.810288,1.03149,1.29583,1.60473,1.95718,2.34658,2.76743,3.22183,3.70199,4.16427,4.56464,4.86857,5.05776,5.148,5.15752,5.09461,4.96692,4.78607,4.56173,4.29591
investments,SAF,trillion*usd/yr,0.140685,0.171331,0.204029,0.236742,0.26918,0.301455,0.333791,0.366333,0.39881,0.430696,0.461044,0.489,0.514229,0.536408,0.554698,0.568692,0.579978,0.589626,0.59549,0.595654,0.590774,0.581846,0.569216,0.55318,0.534311,0.513099,0.489608
investments,WEU,trillion*usd/yr,3.00929,3.21424,3.4559,3.72203,4.00931,4.31618,4.63902,4.97584,5.33181,5.70931,6.09424,6.47286,6.84699,7.22043,7.59048,7.95448,8.31661,8.67527,9.00024,9.26398,9.4716,9.63318,9.74947,9.82019,9.84939,9.83981,9.78572
investments,CEU,trillion*usd/yr,0.521023,0.591256,0.664704,0.736161,0.802486,0.862043,0.91709,0.970721,1.02602,1.0843,1.14044,1.18953,1.23269,1.27229,1.31022,1.34781,1.38499,1.42078,1.45155,1.47422,1.48948,1.49858,1.50174,1.49905,1.49113,1.47842,1.46041
investments,TUR,trillion*usd/yr,0.284623,0.340981,0.39882,0.457774,0.518358,0.581018,0.645348,0.710881,0.777588,0.845238,0.9125,0.978173,1.04242,1.10549,1.1668,1.22607,1.28504,1.34444,1.39935,1.44504,1.48228,1.51269,1.53628,1.55288,1.56305,1.56713,1.56406
investments,UKR,trillion*usd/yr,0.108271,0.128743,0.151933,0.175645,0.198672,0.220506,0.242345,0.26558,0.291007,0.318619,0.345921,0.370683,0.393711,0.416146,0.437799,0.458422,0.478769,0.499255,0.518111,0.533623,0.546072,0.556047,0.563566,0.56858,0.5713,0.571861,0.56991
investments,STAN,trillion*usd/yr,0.124211,0.168293,0.213861,0.257514,0.297181,0.33155,0.36116,0.387491,0.414432,0.444843,0.475962,0.504821,0.532375,0.560101,0.588045,0.616002,0.644117,0.672111,0.697683,0.718758,0.735707,0.749269,0.759483,0.766304,0.770015,0.770801,0.768184
investments,RUS,trillion*usd/yr,0.620592,0.728995,0.840257,0.94561,1.03563,1.10535,1.16688,1.23357,1.31035,1.39715,1.48206,1.55438,1.61827,1.67983,1.73971,1.79766,1.85514,1.91262,1.96504,2.00761,2.04113,2.06726,2.08609,2.09751,2.10214,2.10041,2.0913
investments,ME,trillion*usd/yr,0.777784,0.952365,1.14269,1.34294,1.54705,1.75086,1.95724,2.17082,2.39741,2.64042,2.89383,3.15159,3.41536,3.6877,3.96789,4.25434,4.54529,4.83485,5.1008,5.3237,5.50727,5.6586,5.77792,5.86466,5.92139,5.94964,5.9444
investments,INDIA,trillion*usd/yr,1.44013,1.96857,2.56685,3.21882,3.92332,4.67885,5.4733,6.29345,7.12717,7.95799,8.75702,9.49856,10.1719,10.7677,11.2677,11.6616,11.9765,12.2253,12.3501,12.3059,12.1154,11.8088,11.3994,10.8995,10.328,9.70119,9.02503
investments,KOR,trillion*usd/yr,0.398842,0.466057,0.528269,0.580439,0.623523,0.659372,0.688503,0.711175,0.727847,0.739197,0.74683,0.752234,0.755753,0.75732,0.756246,0.752184,0.746616,0.74091,0.734508,0.72668,0.717584,0.707513,0.696538,0.684702,0.672138,0.658962,0.645175
investments,CHN,trillion*usd/yr,5.15204,6.96913,8.62691,9.94931,11.0215,11.9396,12.6639,13.1563,13.4999,13.7783,13.9855,14.1038,14.1476,14.1382,14.0956,14.0378,13.9766,13.9201,13.8668,13.8139,13.7612,13.7093,13.6579,13.6069,13.5563,13.5062,13.4566
investments,SEAS,trillion*usd/yr,0.628383,0.790005,0.962882,1.14068,1.32524,1.51886,1.71936,1.92409,2.13185,2.34071,2.54602,2.74321,2.9292,3.10156,3.25817,3.39782,3.52323,3.63359,3.71247,3.74691,3.74228,3.70617,3.64124,3.54983,3.43623,3.30402,3.15334
investments,INDO,trillion*usd/yr,0.36555,0.498867,0.645479,0.797748,0.954007,1.11327,1.27259,1.42884,1.57891,1.71994,1.85009,1.9684,2.07591,2.17323,2.25791,2.32836,2.38878,2.44113,2.47559,2.48397,2.46942,2.43648,2.38673,2.32153,2.24342,2.15454,2.05504
investments,JAP,trillion*usd/yr,0.903077,0.945612,0.98355,1.00996,1.03006,1.05038,1.07239,1.09607,1.12007,1.14274,1.16247,1.17834,1.19161,1.20364,1.21427,1.22312,1.23041,1.23607,1.23826,1.23542,1.22803,1.21686,1.20215,1.18409,1.16311,1.13959,1.11341
investments,OCE,trillion*usd/yr,0.245011,0.27947,0.313877,0.347994,0.383161,0.420478,0.458976,0.497832,0.538458,0.58186,0.625849,0.668028,0.707707,0.744686,0.778997,0.810828,0.840969,0.869461,0.893047,0.908898,0.917777,0.920956,0.91873,0.911307,0.899334,0.883324,0.863002
investments,RSAS,trillion*usd/yr,0.282495,0.371855,0.479065,0.604142,0.751547,0.925624,1.12763,1.35855,1.62096,1.91647,2.24338,2.59823,2.97362,3.36378,3.77097,4.19329,4.60988,4.99523,5.31619,5.5499,5.70683,5.80099,5.83669,5.81733,5.75045,5.64189,5.48914
investments,RSAF,trillion*usd/yr,0.101019,0.130925,0.165015,0.204719,0.255669,0.323489,0.411212,0.521051,0.655297,0.815567,1.00243,1.21527,1.45093,1.70688,1.98483,2.28,2.56463,2.81081,2.99748,3.1136,3.16889,3.17451,3.13558,3.05683,2.94542,2.80727,2.64364
consumption,CAN,trillion*usd/yr,1.21394,1.33356,1.4619,1.60347,1.75214,1.90065,2.04624,2.18991,2.34246,2.51248,2.6928,2.87395,3.05106,3.22133,3.38499,3.5431,3.69776,3.84789,3.97919,4.07907,4.1504,4.19833,4.22364,4.22669,4.20979,4.17469,4.11933
consumption,USA,trillion*usd/yr,12.9665,14.4487,15.8594,17.1165,18.2447,19.2889,20.2836,21.2608,22.2522,23.2706,24.2609,25.1698,26.0079,26.7924,27.5089,28.1485,28.7532,29.3522,29.8796,30.2698,30.5347,30.6982,30.7626,30.7281,30.6043,30.3984,30.1002
consumption,MEX,trillion*usd/yr,1.53833,1.80059,2.08319,2.38045,2.69566,3.03294,3.39251,3.77344,4.17341,4.58984,5.02157,5.46699,5.92162,6.38174,6.84856,7.32196,7.79404,8.24935,8.64861,8.95978,9.19125,9.35704,9.45957,9.5001,9.48523,9.41975,9.29789
consumption,RCAM,trillion*usd/yr,0.791536,0.958502,1.1523,1.36575,1.60382,1.87205,2.16943,2.49434,2.84801,3.23131,3.64242,4.07883,4.53769,5.01609,5.51083,6.0168,6.52292,7.01137,7.44195,7.78241,8.04171,8.23422,8.36241,8.42748,8.43608,8.39296,8.29203
consumption,BRA,trillion*usd/yr,2.1307,2.49556,2.85815,3.19351,3.51352,3.83383,4.15564,4.47583,4.78687,5.08322,5.37144,5.65721,5.93253,6.18993,6.43465,6.67312,6.90687,7.13162,7.32463,7.4664,7.5616,7.61842,7.63833,7.62216,7.57383,7.49632,7.38657
consumption,RSAM,trillion*usd/yr,2.36123,2.83756,3.34391,3.87529,4.43307,5.01891,5.63127,6.26768,6.92394,7.59398,8.26741,8.93535,9.59693,10.2508,10.8864,11.4959,12.0897,12.6681,13.1764,13.566,13.8483,14.0431,14.1533,14.1805,14.1335,14.0187,13.8289
consumption,NAF,trillion*usd/yr,1.0953,1.41114,1.77684,2.16311,2.56997,3.00184,3.45668,3.93128,4.42323,4.92542,5.41545,5.87397,6.30077,6.69742,7.05703,7.37325,7.65004,7.88395,8.03696,8.08022,8.02717,7.89624,7.69496,7.43031,7.11371,6.75495,6.35656
consumption,WAF,trillion*usd/yr,0.936649,1.32059,1.81425,2.43268,3.2198,4.22215,5.48501,7.04833,8.94559,11.1974,13.8032,16.7438,19.9611,23.4015,27.0525,30.8381,34.4572,37.5993,39.9816,41.4456,42.117,42.1436,41.5913,40.5211,39.0261,37.184,35.0113
consumption,EAF,trillion*usd/yr,0.422811,0.57988,0.784571,1.04355,1.37909,1.81392,2.36523,3.04823,3.88036,4.87477,6.03685,7.36273,8.82761,10.4108,12.1202,13.9265,15.6656,17.1717,18.3151,19.0268,19.3663,19.4021,19.1654,18.6851,18.0048,17.1608,16.1608
consumption,SAF,trillion*usd/yr,0.529244,0.644531,0.767536,0.890601,1.01263,1.13405,1.25569,1.37811,1.50028,1.62024,1.7344,1.83957,1.93448,2.01792,2.08672,2.13937,2.18182,2.21812,2.24018,2.24079,2.22243,2.18885,2.14133,2.08101,2.01003,1.93023,1.84186
consumption,WEU,trillion*usd/yr,11.3207,12.0917,13.0008,14.0019,15.0827,16.2371,17.4516,18.7186,20.0577,21.4779,22.926,24.3503,25.7577,27.1626,28.5547,29.924,31.2863,32.6355,33.858,34.8502,35.6313,36.2391,36.6766,36.9426,37.0525,37.0164,36.813
consumption,CEU,trillion*usd/yr,1.96004,2.22425,2.50055,2.76937,3.01887,3.24292,3.45001,3.65176,3.85978,4.07901,4.29021,4.47491,4.63727,4.78624,4.92893,5.07032,5.21021,5.34483,5.46058,5.54587,5.60327,5.63752,5.64939,5.63927,5.60947,5.56169,5.49394
consumption,TUR,trillion*usd/yr,1.07072,1.28274,1.50032,1.7221,1.95001,2.18573,2.42774,2.67427,2.92521,3.17971,3.43274,3.67979,3.92148,4.15876,4.3894,4.61235,4.83418,5.05767,5.26423,5.43611,5.57621,5.69058,5.77932,5.84179,5.88006,5.89541,5.88385
consumption,UKR,trillion*usd/yr,0.407306,0.48432,0.571558,0.660761,0.747386,0.829523,0.911678,0.999088,1.09474,1.19861,1.30132,1.39447,1.4811,1.5655,1.64696,1.72454,1.80108,1.87815,1.94908,2.00744,2.05427,2.0918,2.12008,2.13894,2.14917,2.15129,2.14395
consumption,STAN,trillion*usd/yr,0.467269,0.633103,0.804524,0.968741,1.11797,1.24726,1.35865,1.4577,1.55905,1.67346,1.79052,1.89909,2.00274,2.10705,2.21217,2.31734,2.42311,2.52842,2.62462,2.7039,2.76766,2.81868,2.8571,2.88276,2.89672,2.89968,2.88983
consumption,RUS,trillion*usd/yr,2.33461,2.74241,3.16097,3.5573,3.89593,4.15822,4.38971,4.64056,4.92939,5.25596,5.57535,5.84743,6.08776,6.31935,6.54461,6.76261,6.97887,7.19511,7.39229,7.55243,7.67853,7.77685,7.84768,7.89063,7.90806,7.90154,7.86727
consumption,ME,trillion*usd/yr,2.92595,3.5827,4.2987,5.05201,5.81984,6.58656,7.36294,8.16643,9.01883,9.93302,10.8863,11.856,12.8483,13.8728,14.9268,16.0044,17.099,18.1883,19.1887,20.0273,20.7178,21.2871,21.736,22.0623,22.2757,22.382,22.3623
consumption,INDIA,trillion*usd/yr,5.41765,7.40557,9.65623,12.1089,14.7592,17.6014,20.5901,23.6754,26.8117,29.9372,32.9431,35.7327,38.2655,40.507,42.3879,43.87,45.0546,45.9903,46.4599,46.2937,45.5768,44.4234,42.8833,41.003,38.8531,36.4949,33.9513
consumption,KOR,trillion*usd/yr,1.50041,1.75326,1.9873,2.18356,2.34563,2.48049,2.59008,2.67537,2.73809,2.78079,2.8095,2.82983,2.84307,2.84896,2.84492,2.82964,2.8087,2.78723,2.76315,2.7337,2.69948,2.6616,2.62031,2.57578,2.52852,2.47895,2.42709
consumption,CHN,trillion*usd/yr,19.3815,26.2172,32.4536,37.4284,41.4619,44.9157,47.6405,49.4929,50.7854,51.8326,52.6121,53.0572,53.2218,53.1865,53.0265,52.809,52.5787,52.366,52.1654,51.9664,51.7684,51.573,51.3798,51.188,50.9977,50.809,50.6224
consumption,SEAS,trillion*usd/yr,2.36392,2.97192,3.62227,4.29112,4.98543,5.71381,6.46805,7.23825,8.01982,8.80553,9.5779,10.3197,11.0194,11.6678,12.2569,12.7823,13.2541,13.6692,13.966,14.0955,14.0781,13.9422,13.698,13.3541,12.9268,12.4294,11.8626
consumption,INDO,trillion*usd/yr,1.37517,1.87669,2.42823,3.00105,3.58889,4.188,4.78738,5.37514,5.93971,6.47025,6.95986,7.40493,7.80937,8.17549,8.49403,8.75907,8.98635,9.18328,9.31292,9.34447,9.28973,9.16582,8.97867,8.73336,8.43952,8.10518,7.73088
consumption,JAP,trillion*usd/yr,3.39729,3.5573,3.70002,3.79939,3.875,3.95145,4.03423,4.12331,4.21361,4.29888,4.37312,4.43282,4.48273,4.52797,4.56796,4.60126,4.62869,4.64997,4.65823,4.64755,4.61972,4.5777,4.52237,4.45442,4.37552,4.28703,4.18855
consumption,OCE,trillion*usd/yr,0.921707,1.05134,1.18077,1.30912,1.44141,1.5818,1.72662,1.8728,2.02563,2.1889,2.35439,2.51306,2.66233,2.80144,2.93051,3.05026,3.16365,3.27083,3.35956,3.41919,3.45259,3.46455,3.45617,3.42825,3.38321,3.32298,3.24653
consumption,RSAS,trillion*usd/yr,1.06272,1.39888,1.8022,2.27272,2.82725,3.48211,4.24205,5.11075,6.09791,7.20957,8.4394,9.77431,11.1865,12.6542,14.186,15.7747,17.3419,18.7916,19.999,20.8782,21.4686,21.8228,21.9571,21.8842,21.6326,21.2242,20.6496
consumption,RSAF,trillion*usd/yr,0.380025,0.492527,0.620771,0.770134,0.961802,1.21693,1.54694,1.96014,2.46517,3.06809,3.77106,4.57174,5.45826,6.42113,7.46676,8.57715,9.64788,10.574,11.2762,11.7131,11.921,11.9422,11.7957,11.4995,11.0804,10.5607,9.94513
utility,CAN,,2.46354,2.50928,2.55753,2.61141,2.66475,2.71224,2.75346,2.7904,2.8296,2.8753,2.92411,2.97253,3.01949,3.06512,3.11158,3.16039,3.20907,3.25397,3.29169,3.32041,3.34136,3.35597,3.36462,3.36752,3.36526,3.35818,3.34559
utility,USA,,2.62739,2.69775,2.75572,2.80027,2.83584,2.86629,2.89299,2.91692,2.94018,2.96414,2.98749,3.00918,3.03001,3.05078,3.07123,3.09102,3.11018,3.12825,3.14336,3.15407,3.1609,3.16459,3.16528,3.16303,3.15813,3.15077,3.14059
utility,MEX,,1.50847,1.62201,1.73069,1.83379,1.9341,2.0337,2.13324,2.23285,2.33097,2.42605,2.51766,2.60567,2.69038,2.77232,2.85166,2.92809,3.00068,3.06778,3.12492,3.16907,3.20233,3.22703,3.24378,3.25286,3.2551,3.25098,3.23957
utility,RCAM,,1.13543,1.28715,1.438,1.58085,1.72024,1.85905,1.99612,2.13065,2.26226,2.3903,2.51417,2.63358,2.74853,2.85909,2.96508,3.06601,3.16066,3.2471,3.32036,3.37732,3.42088,3.45407,3.4777,3.49218,3.49853,3.49734,3.48749
utility,BRA,,1.31042,1.43728,1.54784,1.64011,1.7228,1.8026,1.88142,1.95981,2.03628,2.10987,2.18251,2.25561,2.32757,2.39688,2.46403,2.52967,2.59468,2.65883,2.7171,2.76488,2.80308,2.83341,2.85586,2.87021,2.87695,2.87636,2.86711
utility,RSAM,,1.37349,1.51439,1.64199,1.75911,1.86909,1.97426,2.07583,2.17453,2.27011,2.36209,2.45006,2.53401,2.61464,2.69235,2.76645,2.83652,2.90356,2.96736,3.02306,3.06688,3.10046,3.1259,3.14358,3.15362,3.15672,3.15331,3.14237
utility,NAF,,0.733071,0.933621,1.11897,1.27753,1.41769,1.54619,1.66614,1.77973,1.88802,1.99071,2.08506,2.16973,2.24614,2.31539,2.3777,2.4333,2.48296,2.52605,2.55761,2.57404,2.57726,2.56946,2.55108,2.52223,2.48358,2.43549,2.37686
utility,WAF,,-0.431529,-0.198107,0.0171213,0.21592,0.409208,0.600608,0.791308,0.980397,1.16474,1.34132,1.50833,1.66487,1.80931,1.94202,2.06577,2.18011,2.27624,2.34807,2.39467,2.41796,2.42333,2.41472,2.39376,2.36148,2.31911,2.26735,2.20534
utility,EAF,,-0.750735,-0.53988,-0.333168,-0.134488,0.0660665,0.269706,0.472552,0.671543,0.865233,1.05191,1.22997,1.39813,1.55434,1.69912,1.83609,1.96463,2.07375,2.15631,2.21167,2.24205,2.25324,2.24946,2.23244,2.20327,2.16329,2.11323,2.05215
utility,SAF,,1.25941,1.41978,1.56356,1.68726,1.79551,1.8924,1.98129,2.06447,2.14307,2.21761,2.28783,2.3536,2.41461,2.47033,2.52041,2.56521,2.60679,2.64563,2.6769,2.69649,2.70547,2.7055,2.69671,2.67901,2.65296,2.61887,2.5757
utility,WEU,,2.27382,2.32344,2.38124,2.44197,2.50424,2.56754,2.63111,2.6947,2.75946,2.82565,2.89029,2.95111,3.00907,3.06549,3.12125,3.17689,3.23176,3.28414,3.33034,3.36771,3.3974,3.42091,3.43853,3.45038,3.457,3.45872,3.45473
utility,CEU,,1.74097,1.87248,1.9973,2.11031,2.20955,2.29494,2.37148,2.44437,2.51867,2.59696,2.67405,2.74523,2.81088,2.87212,2.93031,2.9867,3.04266,3.09855,3.14993,3.19248,3.22684,3.25444,3.27522,3.2889,3.2959,3.29645,3.28935
utility,TUR,,1.53482,1.67179,1.79137,1.89846,1.99774,2.09221,2.18309,2.27126,2.35702,2.44017,2.52003,2.59635,2.66983,2.74082,2.80872,2.87326,2.93601,2.99742,3.05304,3.09911,3.13686,3.16802,3.19282,3.21123,3.22382,3.23087,3.23142
utility,UKR,,0.992944,1.19044,1.37796,1.54254,1.68342,1.80406,1.91379,2.01991,2.12622,2.23313,2.33334,2.42225,2.50384,2.58181,2.6561,2.72665,2.79576,2.86444,2.92764,2.98071,3.02471,3.06146,3.09102,3.11321,3.12856,3.13735,3.13834
utility,STAN,,0.931363,1.2006,1.41319,1.57849,1.70674,1.80583,1.88651,1.95813,2.03099,2.10996,2.18814,2.26015,2.32867,2.39649,2.46293,2.52702,2.58966,2.65097,2.70657,2.75265,2.79034,2.82133,2.84583,2.86379,2.87575,2.88202,2.88158
utility,RUS,,1.68651,1.85365,2.00287,2.12749,2.22391,2.29376,2.35265,2.41385,2.48101,2.55322,2.62176,2.68063,2.73384,2.78575,2.83686,2.88702,2.9369,2.98634,3.03161,3.06939,3.1004,3.1259,3.14596,3.16046,3.16982,3.17426,3.17289
utility,ME,,1.40607,1.52772,1.63801,1.73484,1.8189,1.89268,1.96169,2.03035,2.10153,2.17606,2.25132,2.32548,2.39916,2.47292,2.54654,2.61945,2.69003,2.7559,2.81308,2.85918,2.89606,2.92576,2.94882,2.96552,2.97658,2.98239,2.98211
utility,INDIA,,0.369097,0.629966,0.849843,1.03622,1.19947,1.34621,1.47972,1.60276,1.71723,1.82386,1.92149,2.00963,2.08971,2.16285,2.22851,2.28643,2.33875,2.38572,2.42137,2.44088,2.44589,2.43862,2.41923,2.38757,2.34422,2.28942,2.22169
utility,KOR,,1.99621,2.14579,2.27068,2.37123,2.45681,2.53477,2.60704,2.67393,2.73573,2.7927,2.84651,2.89854,2.94872,2.99633,3.03973,3.07821,3.11604,3.15716,3.19759,3.23199,3.2602,3.28312,3.30015,3.31041,3.3139,3.31051,3.2987
utility,CHN,,1.61057,1.90731,2.1229,2.27586,2.39628,2.50149,2.59217,2.66801,2.73623,2.80249,2.86589,2.92485,2.98064,3.03465,3.08582,3.13321,3.18128,3.23465,3.28945,3.33989,3.38548,3.42698,3.46346,3.49369,3.51738,3.5342,3.54218
utility,SEAS,,0.788048,0.975193,1.13844,1.2804,1.40968,1.53172,1.64694,1.75549,1.85834,1.95595,2.0478,2.13358,2.21331,2.28702,2.35465,2.4163,2.47333,2.52565,2.56792,2.59585,2.6112,2.61623,2.61126,2.59635,2.57217,2.53913,2.49602
utility,INDO,,0.661148,0.937438,1.16718,1.35759,1.52195,1.66896,1.80192,1.92278,2.03301,2.13367,2.22577,2.31024,2.38861,2.46173,2.52888,2.5898,2.64719,2.70224,2.74904,2.7822,2.80296,2.81339,2.81353,2.8031,2.78265,2.75247,2.71104
utility,JAP,,2.29018,2.35188,2.41104,2.46028,2.50504,2.55142,2.6,2.65018,2.70185,2.75487,2.80728,2.85743,2.90687,2.95723,3.00757,3.05679,3.10656,3.15807,3.20681,3.24765,3.28063,3.30683,3.32575,3.33666,3.33969,3.33483,3.32046
utility,OCE,,2.28982,2.35827,2.41751,2.46977,2.51952,2.56905,2.61636,2.66087,2.70705,2.75759,2.80854,2.85653,2.90151,2.94438,2.98715,3.03115,3.07437,3.11359,3.14532,3.16753,3.18149,3.18862,3.18931,3.18377,3.17261,3.15618,3.13382
utility,RSAS,,-0.234391,-0.0278518,0.164711,0.343781,0.516002,0.684194,0.848007,1.0078,1.16422,1.31687,1.46396,1.604,1.73541,1.85826,1.97517,2.08677,2.18825,2.27507,2.34334,2.39179,2.42452,2.44514,2.45491,2.45459,2.44542,2.42814,2.40175
utility,RSAF,,-0.211165,-0.0565979,0.0782594,0.20561,0.347974,0.51174,0.688498,0.870087,1.05101,1.22729,1.39663,1.55755,1.70772,1.84716,1.97989,2.10557,2.21233,2.29235,2.34525,2.37357,2.38301,2.37773,2.35944,2.32926,2.28849,2.23786,2.17647
yearly_welfare,Global,,7.31431,9.07503,10.6703,12.0979,13.429,14.7032,15.9169,17.0607,18.1387,19.1489,20.0699,20.8852,21.5901,22.1874,22.6864,23.0914,23.3985,23.6085,23.7102,23.7036,23.6145,23.4634,23.2593,23.0078,22.7155,22.3861,22.0173
NPV,Global,,0,42.0965,88.0167,136.319,186.061,236.587,287.333,337.794,387.568,436.317,483.719,529.482,573.371,615.216,654.91,692.393,727.631,760.615,791.349,819.853,846.199,870.484,892.819,913.316,932.09,949.255,964.918
